timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1686668966794,2,HTTP Request_2_1_small,200,OK,Thread_Group_2 2-23,text,true,,288,137,23,23,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686668966828,2,HTTP Request_2_1_small,200,OK,Thread_Group_2 2-24,text,true,,288,137,24,24,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686668966861,2,HTTP Request_2_1_small,200,OK,Thread_Group_2 2-25,text,true,,288,137,25,25,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686668966874,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-9,text,true,,286,137,25,25,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668966894,1,HTTP Request_2_1_small,200,OK,Thread_Group_2 2-26,text,true,,288,137,26,26,http://192.168.56.101/small/test1_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668966926,2,HTTP Request_2_1_small,200,OK,Thread_Group_2 2-27,text,true,,288,137,27,27,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686668966959,2,HTTP Request_2_1_small,200,OK,Thread_Group_2 2-28,text,true,,288,137,28,28,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686668966967,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-10,text,true,,286,137,28,28,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668966992,2,HTTP Request_2_1_small,200,OK,Thread_Group_2 2-29,text,true,,288,137,29,29,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686668967026,2,HTTP Request_2_1_small,200,OK,Thread_Group_2 2-30,text,true,,288,137,30,30,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686668967059,0,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-11,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686668967069,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-4,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967152,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-12,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967245,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-13,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967339,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-14,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967342,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-5,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967363,13,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-2,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668967430,0,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-15,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686668967524,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-16,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967554,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-6,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967617,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-17,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967629,11,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-1,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668967711,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-18,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967805,2,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-19,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,2,1,0,WINDOWS-CASA,0,0
1686668967826,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-7,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967896,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-20,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668967988,2,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-21,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,2,1,0,WINDOWS-CASA,0,0
1686668968081,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-22,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968100,0,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-8,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686668968176,0,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-23,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686668968176,11,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-3,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668968268,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-24,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968361,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-25,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968375,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-9,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968454,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-26,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968546,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-27,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968639,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-28,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968646,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-10,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968732,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-29,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968827,1,HTTP Request_2_2_small,200,OK,Thread_Group_2 2-30,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968859,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-11,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668968869,12,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-4,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668968952,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-12,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668969045,2,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-13,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686668969138,2,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-14,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686668969141,17,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-5,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686668969164,9,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-2,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668969230,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-15,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668969324,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-16,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668969354,30,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-6,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686668969417,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-17,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668969429,10,HTTP Request_2_3_medium,200,OK,Thread_Group_2 2-1,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668969511,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-18,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668969605,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-19,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668969626,16,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-7,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668969696,0,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-20,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686668969788,0,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-21,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686668969881,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-22,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668969900,12,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-8,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668969975,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-23,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668969975,21,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-3,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668970068,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-24,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668970161,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-25,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668970174,12,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-9,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686668970255,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-26,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668970347,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-27,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668970441,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-28,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668970448,14,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-10,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668970533,0,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-29,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686668970628,1,HTTP Request_2_3_small,200,OK,Thread_Group_2 2-30,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686668970661,16,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-11,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668970670,12,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-4,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668970753,11,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-12,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668970847,11,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-13,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668970938,11,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-14,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668970944,11,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-5,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686668970964,12,HTTP Request_2_3_medium,200,OK,Thread_Group_2 2-2,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668971031,9,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-15,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668971125,9,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-16,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668971156,6,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-6,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668971218,8,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-17,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668971230,78,HTTP Request_2_1_large,200,OK,Thread_Group_2 2-1,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,0,1,0,WINDOWS-CASA,0,0
1686668971312,11,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-18,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668971406,9,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-19,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668971427,11,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-7,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668971497,8,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-20,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668971590,9,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-21,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668971681,9,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-22,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668971701,9,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-8,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668971776,11,HTTP Request_2_3_medium,200,OK,Thread_Group_2 2-3,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668971776,14,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-23,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668971868,20,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-24,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668971963,9,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-25,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668971975,26,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-9,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668972055,9,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-26,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668972147,10,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-27,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668972240,22,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-28,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668972248,21,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-10,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,14,1,0,WINDOWS-CASA,0,0
1686668972333,9,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-29,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668972428,10,HTTP Request_2_1_medium,200,OK,Thread_Group_2 2-30,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668972464,7,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-11,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668972470,13,HTTP Request_2_3_medium,200,OK,Thread_Group_2 2-4,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668972554,7,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-12,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668972646,8,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-13,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668972738,8,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-14,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668972742,11,HTTP Request_2_3_medium,200,OK,Thread_Group_2 2-5,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,3,1,0,WINDOWS-CASA,0,0
1686668972831,24,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-15,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686668972765,92,HTTP Request_2_1_large,200,OK,Thread_Group_2 2-2,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,0,1,0,WINDOWS-CASA,0,0
1686668972925,9,HTTP Request_2_2_medium,200,OK,Thread_Group_2 2-16,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668972959,8,HTTP Request_2_3_medium,200,OK,Thread_Group_2 2-6,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
